name,born,position,debut,stats
Faustino Crepaz,"
July 7, 1948, Pozza di Fassa, TN
   ", Wing,"Italy v Portugal at Padova, Feb 20, 1972 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Agostino Puppo,"
February 18, 1948, Genova, GE
   ", Centre,"Italy v Portugal at Padova, Feb 20, 1972 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '14', 'Draw': '2'}"
Giancarlo Cecotti,"
October 15, 1942, Gonars, UD
   ", No. 8,"Portugal v Italy at Lisbon, Apr 2, 1972 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Mario Galletto,"
November 4, 1941, Trieste, TS
   ", Fly-half,"Portugal v Italy at Lisbon, Apr 2, 1972 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Paolo Paoletti,"
May 1, 1952, Frascati, RM
   ", Hooker,"Portugal v Italy at Lisbon, Apr 2, 1972 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '12', 'Draw': '1'}"
Giovanni di Cola,"
February 14, 1946, Acciano.AQ
   ", Centre,"Spain v Italy at Madrid, May 14, 1972 ","{'Mat': '3', 'Start': '2', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '1'}"
Ambrogio Bona,"
September 26, 1951, Monza, MI
   ", Prop,"Italy v Spain at Ivrea, May 21, 1972 ","{'Mat': '50', 'Start': '50', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '23', 'Lost': '24', 'Draw': '3'}"
Franco Paganelli,"
February 24, 1950, Roma, RM
   ","
","Italy v Spain at Ivrea, May 21, 1972 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Salvatore Bonetti,"
October 22, 1949, Lumezzane, BS
   ", No. 8,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '34', 'Start': '34', 'Sub': '0', 'Pts': '12', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '20', 'Draw': '2'}"
Elio de Anna,"
September 30, 1949, Cordenons, PN
   ", Wing,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '27', 'Start': '27', 'Sub': '0', 'Pts': '32', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '13', 'Draw': '2'}"
Adriano Fedrigo,"
January 27, 1950, San Dona di Piave, VE
   ", Lock,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '41', 'Start': '41', 'Sub': '0', 'Pts': '8', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '21', 'Draw': '3'}"
Nello Francescato,"
January 28, 1952, Sardara, CA
   ", Centre,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '42', 'Start': '42', 'Sub': '0', 'Pts': '24', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '25', 'Draw': '2'}"
Fabio Gargiullo,"
July 17, 1950, Roma, RM
   ", Centre,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Manrico Marchetto,"
February 4, 1952, Treviso, TV
   ", Wing,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '43', 'Start': '39', 'Sub': '4', 'Pts': '84', 'Tries': '21', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '19', 'Lost': '19', 'Draw': '5'}"
Francesco Vialetto,"
September 27, 1946, Campolongo s Brenta,
   ", Fullback,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '9', 'Tries': '0', 'Conv': '0', 'Pens': '3', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Giorgio Lari,"
February 27, 1953, Roma, RM
   ", Fly-half,"Italy v Serbia and Montenegro at Aosta, Nov 26, 1972 ","{'Mat': '8', 'Start': '7', 'Sub': '1', 'Pts': '24', 'Tries': '0', 'Conv': '3', 'Pens': '6', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '0'}"
Edano Cottafava,"
July 16, 1946, Novi di Modena, MO
   ", Wing,"Portugal v Italy at Coimbra, Feb 25, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Paolo Fedrigo,"
January 27, 1950, San Dona di Piave, VE
   ", Prop,"Portugal v Italy at Coimbra, Feb 25, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Mario Piovan,"
January 29, 1953, Padova, PD
   ", Lock,"Portugal v Italy at Coimbra, Feb 25, 1973 ","{'Mat': '10', 'Start': '8', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '9', 'Draw': '0'}"
Crescenzo Vitelli,"
May 1, 1948, Torre del Greco, NA
   ", Hooker,"Portugal v Italy at Coimbra, Feb 25, 1973 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '1'}"
Anacleto Altigieri,"
July 27, 1949, Oriolo, VT
   ", Prop,"Zimbabwe v Italy at Harare, Jun 16, 1973 ","{'Mat': '27', 'Start': '27', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '14', 'Draw': '1'}"
Gerardo Cinti,"
February 22, 1953, Roma, RM
   ", Wing,"Zimbabwe v Italy at Harare, Jun 16, 1973 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Gilberto Luchini,"
August 2, 1950, Roma, RM
   ", Centre,"Zimbabwe v Italy at Harare, Jun 16, 1973 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Andrea Selvaggio,"
October 7, 1952, Genova, GE
   ", Wing,"Zimbabwe v Italy at Harare, Jun 16, 1973 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '5', 'Draw': '0'}"
Antonio Spagnoli,"
June 12, 1953, Frascati, RM
   ","
","Zimbabwe v Italy at Harare, Jun 16, 1973 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Antonio Rocca,"
May 14, 1950, Padova, PD
   ", No. 8,"Leopards v Italy at Potchefstroom, Jun 20, 1973 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '0'}"
Arturo Bergamasco,"
March 15, 1951, Carrara Sto Stefano,
   ", Flanker,"Border Bulldogs v Italy at East London, Jun 23, 1973 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '3', 'Draw': '0'}"
Renzo Ganzerla,"
January 19, 1951, Chioggia, VE
   ", Wing,"Border Bulldogs v Italy at East London, Jun 23, 1973 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Luigi Mattarolo,"
October 26, 1952, Padova, PD
   ", Fullback,"Border Bulldogs v Italy at East London, Jun 23, 1973 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '31', 'Tries': '1', 'Conv': '0', 'Pens': '9', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '5', 'Draw': '1'}"
Fabio Molinari,"
March 17, 1950, Piacenza, PC
   ", Centre,"North-Eastern Cape v Italy at Cradock, Jun 27, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Marco Pitorri,"
January 27, 1950, Roma, RM
   ","
","North-Eastern Cape v Italy at Cradock, Jun 27, 1973 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Carlo Loranzi,"
July 11, 1949, Piacenza, PC
   ", Flanker,"Cell C Sharks (CC) v Italy at Durban, Jun 30, 1973 ","{'Mat': '5', 'Start': '1', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '4', 'Draw': '0'}"
Paolo Gargiullo,"
November 3, 1953, Roma, RM
   ", Scrum-half,"Griffons v Italy at Welkom, Jul 9, 1973 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '0'}"
Franco Baraldi,"
February 22, 1953, Moglia, MN
   ", Flanker,"Italy v Czechia at Rovigo, Nov 4, 1973 ","{'Mat': '15', 'Start': '14', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '8', 'Draw': '1'}"
Giancarlo Checchinato,"
June 16, 1946, Crespino, RO
   ", Lock,"Italy v Czechia at Rovigo, Nov 4, 1973 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '1'}"
Ennio Ponzi,"
March 15, 1951, L'Aquila, AQ
   ", Fly-half,"Italy v Czechia at Rovigo, Nov 4, 1973 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '133', 'Tries': '0', 'Conv': '17', 'Pens': '31', 'Drop': '2', 'GfM': '0', 'Won': '10', 'Lost': '8', 'Draw': '2'}"
Nino Rossi,"
November 8, 1952, Arqua Polesine, RO
   ", Wing,"Serbia and Montenegro v Italy at Zagreb, Nov 11, 1973 ","{'Mat': '16', 'Start': '15', 'Sub': '1', 'Pts': '12', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '6', 'Draw': '0'}"
Raffaello Salvan,"
October 24, 1950, Vescovana, RO
   ", Centre,"Serbia and Montenegro v Italy at Zagreb, Nov 11, 1973 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '7', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Pietro Vezzani,"
May 29, 1949, Santo Stefano Magra,
   ", Centre,"Serbia and Montenegro v Italy at Zagreb, Nov 11, 1973 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '12', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '3', 'Draw': '1'}"
Bernadino di Cola,"
April 13, 1948, Acciano.AQ
   ", Centre,"Italy v Australia XV at L'Aquila, Nov 21, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Antonio Tassin,"
November 29, 1951, Lendinara, RO
   ", Flanker,"Italy v Australia XV at L'Aquila, Nov 21, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Mauro Zingarelli,"
April 19, 1950, Giulianova, TE
   ", Hooker,"Italy v Australia XV at L'Aquila, Nov 21, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Giancarlo Cucchiella,"
February 18, 1953, L'Aquila, AQ
   ", Prop,"Italy v Australia XV at L'Aquila, Nov 21, 1973 ","{'Mat': '22', 'Start': '21', 'Sub': '1', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '12', 'Draw': '1'}"
Pasquale Presutti,"
January 22, 1950, Trasacco, AQ
   ", Prop,"Middlesex v Italy at Sudbury, Mar 15, 1974 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '5', 'Draw': '1'}"
Edoardo Scalzotto,"
April 4, 1952, Padova, PD
   ", Centre,"Middlesex v Italy at Sudbury, Mar 15, 1974 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Evelino Aio,"
November 3, 1945, L'Aquila, AQ
   ", Scrum-half,"Italy v West Germany at Rho, May 5, 1974 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Fiorenzo Blessano,"
December 5, 1952, Montebelluna, TV
   ", Centre,"Italy v France XV at Rome, Feb 15, 1975 ","{'Mat': '21', 'Start': '21', 'Sub': '0', 'Pts': '16', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '9', 'Draw': '2'}"
Fulvio di Carlo,"
June 29, 1953, Roio, AQ
   ", Prop,"Spain v Italy at Madrid, Apr 6, 1975 ","{'Mat': '13', 'Start': '11', 'Sub': '2', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '5', 'Draw': '1'}"
Paolo Ferracin,"
June 13, 1953, Lendinara, RO
   ", Hooker,"Romania v Italy at Bucharest, Apr 27, 1975 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '4', 'Draw': '1'}"
Pierluigi Camiscioni,"
May 30, 1953, San Benedetto del Tr
   ", Lock,"England Under-23s v Italy at Gosforth, Sep 13, 1975 ","{'Mat': '7', 'Start': '6', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '4', 'Draw': '0'}"
Antonio Falancia,"
July 23, 1951, L'Aquila, AQ
   ", Scrum-half,"England Under-23s v Italy at Gosforth, Sep 13, 1975 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Gianni Franceschini,"
March 5, 1949, Venezia, VE
   ", Scrum-half,"Netherlands v Italy at Apeldoorn, Nov 23, 1975 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '6', 'Draw': '1'}"
Fabrizio Gaetaniello,"
January 25, 1954, Livorno, LI
   ", Fullback,"Netherlands v Italy at Apeldoorn, Nov 23, 1975 ","{'Mat': '39', 'Start': '37', 'Sub': '2', 'Pts': '23', 'Tries': '5', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'GfM': '0', 'Won': '19', 'Lost': '16', 'Draw': '4'}"
Eusebio Passarotto,"
date unknown
   ","
","Spain v Italy at Madrid, Dec 20, 1975 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Giorgio Morelli,"
April 18, 1954, L'Aquila, AQ
   ", Hooker,"Italy v France XV at Milan, Feb 7, 1976 ","{'Mat': '26', 'Start': '25', 'Sub': '1', 'Pts': '12', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '13', 'Draw': '1'}"
Paolo Mariani,"
April 9, 1950, Paterno di Avezzano,
   ", Flanker,"Italy v Romania at Parma, Apr 24, 1976 ","{'Mat': '22', 'Start': '21', 'Sub': '1', 'Pts': '16', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '12', 'Draw': '0'}"
Narcisio Zanella,"
October 21, 1952, Rovigo, RO
   ", Flanker,"Italy v Japan at Padova, Oct 21, 1976 ","{'Mat': '8', 'Start': '7', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '3', 'Draw': '0'}"
Ercole Manni,"
February 23, 1955, Roma, RM
   ", Scrum-half,"Italy v Japan at Padova, Oct 21, 1976 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '8', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '0'}"
Rino Francescato,"
December 1, 1957, Treviso, TV
   ", Centre,"Italy v Spain at Rome, Nov 27, 1976 ","{'Mat': '38', 'Start': '38', 'Sub': '0', 'Pts': '12', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '19', 'Lost': '18', 'Draw': '1'}"
Claudio Appiani,"
January 14, 1957, Calvisano, BS
   ", Lock,"Italy v Spain at Rome, Nov 27, 1976 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '4', 'Draw': '0'}"
Serafino Ghizzoni,"
October 16, 1954, L'Aquila, AQ
   ", Wing,"France XV v Italy at Grenoble, Feb 6, 1977 ","{'Mat': '60', 'Start': '59', 'Sub': '1', 'Pts': '77', 'Tries': '17', 'Conv': '0', 'Pens': '0', 'Drop': '3', 'GfM': '0', 'Won': '27', 'Lost': '30', 'Draw': '3'}"
Massimo Mascioletti,"
March 4, 1958, L'Aquila, AQ
   ", Wing,"Morocco v Italy at Casablanca, Mar 6, 1977 ","{'Mat': '54', 'Start': '54', 'Sub': '0', 'Pts': '68', 'Tries': '17', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '27', 'Lost': '24', 'Draw': '3'}"
Sabatino Pace,"
June 22, 1956, L'Aquila, AQ
   ", Flanker,"Morocco v Italy at Casablanca, Mar 6, 1977 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Andrea Rinaldo,"
September 13, 1954, Venezia, VE
   ", Lock,"Morocco v Italy at Casablanca, Mar 6, 1977 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Alessandro Zanella,"
September 11, 1954, Rovigo, RO
   ", Fullback,"Morocco v Italy at Casablanca, Mar 6, 1977 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Carlo Casagrande,"
February 25, 1956, Treviso, TV
   ","
","Romania v Italy at Bucharest, May 1, 1977 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Beppe Artuso,"
November 14, 1956, Reggio di Calabria, R
   ", Flanker,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '31', 'Start': '30', 'Sub': '1', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '16', 'Draw': '3', '%': '43.54'}"
Crescenzo Bentivoglio,"
July 6, 1957, Reggio di Calabria, R
   ", Fullback,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Luciano Borsetto,"
November 18, 1954, Rovigo, RO
   ", Prop,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Oscar Collodo,"
September 16, 1958, Berne, Switzerlan
   ", Fly-half,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '47', 'Tries': '2', 'Conv': '3', 'Pens': '6', 'Drop': '5', 'Won': '4', 'Lost': '9', 'Draw': '2', '%': '33.33'}"
Andrea Lijoi,"
June 20, 1958, Roma, RM
   ", Lock,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '5', 'Start': '3', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '1', '%': '50.00'}"
Paolo Pavesi,"
April 27, 1954, Roccabianca, PR
   ", Hooker,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
Lucio Pelliccione,"
January 10, 1954, L'Aquila, AQ
   ", Centre,"Poland v Italy at Warsaw, Oct 23, 1977 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Bruno Francescato,"
April 3, 1955, Sardara, CA
   ", Centre,"Czechia v Italy at Prague, Oct 29, 1977 ","{'Mat': '7', 'Start': '6', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '4', 'Draw': '1', '%': '35.71'}"
Nick Screnci,"
June 25, 1957, Wilmington, NC, United States
   ", Prop,"Czechia v Italy at Prague, Oct 29, 1977 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '4', 'Draw': '2', '%': '44.44'}"
Loredano Zuin,"
January 19, 1956, Rovigo, RO
   ", Fly-half,"Czechia v Italy at Prague, Oct 29, 1977 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '38', 'Tries': '0', 'Conv': '7', 'Pens': '7', 'Drop': '1', 'Won': '4', 'Lost': '3', 'Draw': '0', '%': '57.14'}"
Claudio Robazza,"
August 25, 1955, Treviso, TV
   ", Hooker,"Italy v Argentina at Rovigo, Oct 24, 1978 ","{'Mat': '33', 'Start': '33', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '15', 'Draw': '3', '%': '50.00'}"
Giafranco Barbini,"
February 22, 1953, Venezia, VE
   ","
","Italy v Soviet Union at Rome, Nov 18, 1978 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Bruno Ancillotti,"
April 24, 1952, Roma, RM
   ", Scrum-half,"Italy v Spain at Treviso, Dec 17, 1978 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Stefano Bettarello,"
April 20, 1958, Rovigo, RO
   ", Fly-half,"Italy v Poland at L'Aquila, Apr 14, 1979 ","{'Mat': '55', 'Start': '54', 'Sub': '1', 'Pts': '483', 'Tries': '7', 'Conv': '46', 'Pens': '104', 'Drop': '17', 'Won': '26', 'Lost': '25', 'Draw': '4', '%': '50.90'}"
