name,born,position,debut,stats
Keith Macdonald,"
May 13, 1933, Dundee
   ", Centre,"Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '0'}"
Tommy McClung,"
February 14, 1933, Edinburgh
   ", Centre,"Ireland v Scotland at Lansdowne Road, Feb 25, 1956 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '4', 'Tries': '0', 'Conv': '2', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '7', 'Draw': '0'}"
George Stevenson,"
May 30, 1933, Hawick
   ", Centre,"Scotland v England at Murrayfield, Mar 17, 1956 ","{'Mat': '24', 'Start': '24', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '12', 'Draw': '2'}"
Edward McKeating,"
September 1, 1936, Edinburgh
   ", Centre,"France v Scotland at Colombes, Jan 12, 1957 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '2', 'Draw': '0'}"
Ken Scotland,"
August 29, 1936, Warriston, Edinburgh
   ", Fullback,"France v Scotland at Colombes, Jan 12, 1957 ","{'Mat': '32', 'Start': '32', 'Sub': '0', 'Pts': '79', 'Tries': '0', 'Conv': '8', 'Pens': '16', 'Drop': '5', 'GfM': '0', 'Won': '13', 'Lost': '16', 'Draw': '3'}"
John Allan,"
August 20, 1934, ?
   ", Wing,"Scotland v Ireland at Murrayfield, Feb 23, 1957 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Jimmy Maxwell,"
April 30, 1931, Langholm
   ", Fly-half,"Scotland v Ireland at Murrayfield, Feb 23, 1957 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Ken Smith,"
June 2, 1929, Edinburgh
   ", Flanker,"Scotland v Ireland at Murrayfield, Feb 23, 1957 ","{'Mat': '22', 'Start': '22', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '13', 'Draw': '1'}"
Gordon Waddell,"
April 12, 1937, Glasgow
   ", Fly-half,"England v Scotland at Twickenham, Mar 16, 1957 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '10', 'Draw': '4'}"
Norman Bruce,"
June 28, 1932, Edinburgh
   ", Hooker,"Scotland v France at Murrayfield, Jan 11, 1958 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '14', 'Draw': '4'}"
Mike Robertson,"
circa 1929, ?
   ", Flanker,"Scotland v France at Murrayfield, Jan 11, 1958 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Tremayne Rodd,"
June 28, 1935, ?
   ", Scrum-half,"Scotland v France at Murrayfield, Jan 11, 1958 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '9', 'Draw': '2'}"
Malcolm Swan,"
December 4, 1934, Buenos Aires
   ", Lock,"Scotland v France at Murrayfield, Jan 11, 1958 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '4', 'Draw': '1'}"
Christy Elliot,"
February 24, 1933, Langholm
   ", Wing,"Scotland v England at Murrayfield, Mar 15, 1958 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Pts': '8', 'Tries': '0', 'Conv': '1', 'Pens': '2', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '7', 'Draw': '2'}"
Stan Coughtrie,"
July 19, 1935, Hamilton
   ", Scrum-half,"France v Scotland at Colombes, Jan 10, 1959 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '8', 'Tries': '0', 'Conv': '1', 'Pens': '1', 'Drop': '1', 'GfM': '0', 'Won': '5', 'Lost': '4', 'Draw': '2'}"
Ian Laughland,"
October 29, 1935, Bombay
   ", Centre,"France v Scotland at Colombes, Jan 10, 1959 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '9', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '13', 'Lost': '14', 'Draw': '4'}"
Frans Bos,"
April 21, 1937, Richmond
   ", Lock,"England v Scotland at Twickenham, Mar 21, 1959 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '9', 'Draw': '2'}"
Jock Davidson,"
August 6, 1932, Avoch, Ross
   ", No. 8,"England v Scotland at Twickenham, Mar 21, 1959 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '1'}"
David Rollo,"
July 7, 1934, Cupar, Fife
   ", Prop,"England v Scotland at Twickenham, Mar 21, 1959 ","{'Mat': '40', 'Start': '40', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '20', 'Draw': '5'}"
Jim Shackleton,"
April 3, 1940, Assam
   ", Centre,"England v Scotland at Twickenham, Mar 21, 1959 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '3', 'Draw': '2'}"
Keith Bearne,"
March 11, 1937, London
   ", No. 8,"Scotland v France at Murrayfield, Jan 9, 1960 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Joe McPartlin,"
June 12, 1938, West Hartlepool
   ", Centre,"Scotland v France at Murrayfield, Jan 9, 1960 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '3', 'Draw': '1'}"
Gregor Sharp,"
April 20, 1934, Motherwell
   ", Fly-half,"Scotland v France at Murrayfield, Jan 9, 1960 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '1'}"
Charlie Stewart,"
December 23, 1936, Yarrow
   ", Flanker,"Wales v Scotland at Cardiff, Feb 6, 1960 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
David Edwards,"
March 19, 1930, ?
   ", Flanker,"Ireland v Scotland at Lansdowne Road, Feb 27, 1960 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Oliver Grant,"
September 5, 1933, Hawick
   ", No. 8,"Ireland v Scotland at Lansdowne Road, Feb 27, 1960 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '3', 'Draw': '1'}"
Brian Shillinglaw,"
October 24, 1938, ?
   ", Scrum-half,"Ireland v Scotland at Lansdowne Road, Feb 27, 1960 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '4', 'Draw': '0'}"
Ronnie Thomson,"
October 12, 1936, Finchley
   ", Wing,"Ireland v Scotland at Lansdowne Road, Feb 27, 1960 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '8', 'Draw': '1'}"
Patrick Burnet,"
July 25, 1939, Edinburgh
   ", Centre,"South Africa v Scotland at Port Elizabeth, Apr 30, 1960 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Walter Hart,"
March 30, 1935, Newton St Boswells
   ", Flanker,"South Africa v Scotland at Port Elizabeth, Apr 30, 1960 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Mike Campbell-Lamerton,"
August 1, 1933, Valletta
   ", Lock,"France v Scotland at Colombes, Jan 7, 1961 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '14', 'Draw': '4'}"
Ron Cowan,"
November 26, 1941, Selkirk
   ", Wing,"France v Scotland at Colombes, Jan 7, 1961 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '3', 'Draw': '1'}"
John Douglas,"
December 18, 1934, Woolwich
   ", No. 8,"France v Scotland at Colombes, Jan 7, 1961 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '5', 'Draw': '1'}"
Ken Ross,"
March 15, 1937, ?
   ", Flanker,"Scotland v South Africa at Murrayfield, Jan 21, 1961 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '5', 'Draw': '1'}"
Alec Hastie,"
July 29, 1935, Hawick
   ", Scrum-half,"Scotland v Wales at Murrayfield, Feb 11, 1961 ","{'Mat': '18', 'Start': '18', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '6', 'Draw': '2'}"
John Brash,"
circa 1939, Middlesbrough
   ", Flanker,"England v Scotland at Twickenham, Mar 18, 1961 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Ron Glasgow,"
November 5, 1930, ?
   ", Flanker,"Scotland v France at Murrayfield, Jan 13, 1962 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '4', 'Draw': '1'}"
Robert Steven,"
February 19, 1937, Newburn, Fyfe
   ", Prop,"Ireland v Scotland at Lansdowne Road, Feb 24, 1962 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Cameron Boyle,"
November 11, 1937, Glasgow
   ", Prop,"France v Scotland at Colombes, Jan 12, 1963 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
William Watherston,"
March 5, 1933, Ford Midlothian
   ", Flanker,"France v Scotland at Colombes, Jan 12, 1963 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
David White,"
November 21, 1943, ?
   ", Centre,"France v Scotland at Colombes, Jan 12, 1963 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Colin Blaikie,"
November 21, 1941, Edinburgh
   ", Fullback,"Scotland v Ireland at Murrayfield, Feb 23, 1963 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '15', 'Tries': '0', 'Conv': '0', 'Pens': '5', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '0'}"
Pringle Fisher,"
March 17, 1939, Edinburgh
   ", Flanker,"England v Scotland at Twickenham, Mar 16, 1963 ","{'Mat': '25', 'Start': '25', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '13', 'Draw': '3'}"
Brian Henderson,"
January 31, 1939, ?
   ", Centre,"England v Scotland at Twickenham, Mar 16, 1963 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '5', 'Draw': '2'}"
Brian Neill,"
July 28, 1937, Edinburgh
   ", Prop,"England v Scotland at Twickenham, Mar 16, 1963 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '3', 'Draw': '1'}"
Peter Brown,"
December 16, 1941, Troon
   ", No. 8,"Scotland v France at Murrayfield, Jan 4, 1964 ","{'Mat': '27', 'Start': '27', 'Sub': '0', 'Pts': '67', 'Tries': '3', 'Conv': '6', 'Pens': '15', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '12', 'Draw': '2'}"
Billy Hunter,"
June 5, 1934, Hawick
   ", Lock,"Scotland v France at Murrayfield, Jan 4, 1964 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '3', 'Draw': '1'}"
Jim Telfer,"
March 17, 1940, Pathhead, Midlothian
   ", No. 8,"Scotland v France at Murrayfield, Jan 4, 1964 ","{'Mat': '33', 'Start': '33', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '11', 'Lost': '19', 'Draw': '3'}"
Stewart Wilson,"
October 22, 1942, Downham
   ", Fullback,"Scotland v France at Murrayfield, Jan 4, 1964 ","{'Mat': '27', 'Start': '27', 'Sub': '0', 'Pts': '98', 'Tries': '0', 'Conv': '16', 'Pens': '22', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '15', 'Draw': '3'}"
David Chisholm,"
January 23, 1937, St Boswells
   ", Fly-half,"Ireland v Scotland at Lansdowne Road, Feb 22, 1964 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '15', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '4', 'GfM': '0', 'Won': '8', 'Lost': '4', 'Draw': '2'}"
Doug Jackson,"
December 5, 1941, ?
   ", Wing,"Ireland v Scotland at Lansdowne Road, Feb 22, 1964 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '3', 'Draw': '1'}"
Derrick Grant,"
April 19, 1938, Hawick
   ", Flanker,"France v Scotland at Colombes, Jan 9, 1965 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '6', 'Draw': '2'}"
Frank Laidlaw,"
September 20, 1940, Hawick
   ", Hooker,"France v Scotland at Colombes, Jan 9, 1965 ","{'Mat': '34', 'Start': '34', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '22', 'Draw': '2'}"
Brian Simmers,"
February 26, 1940, Glasgow
   ", Centre,"France v Scotland at Colombes, Jan 9, 1965 ","{'Mat': '7', 'Start': '6', 'Sub': '1', 'Pts': '9', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '3', 'GfM': '0', 'Won': '3', 'Lost': '4', 'Draw': '0'}"
Peter Stagg,"
November 22, 1941, Twickenham
   ", Lock,"France v Scotland at Colombes, Jan 9, 1965 ","{'Mat': '31', 'Start': '30', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '19', 'Draw': '2'}"
Norm Suddon,"
June 28, 1943, Cavers, Roxburghshire
   ", Prop,"Scotland v Wales at Murrayfield, Feb 6, 1965 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '7', 'Draw': '1'}"
David Whyte,"
February 21, 1940, ?
   ", Wing,"Scotland v Wales at Murrayfield, Feb 6, 1965 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '5', 'Draw': '2'}"
Sandy Hinshelwood,"
March 23, 1942, East Whitburn
   ", Wing,"Scotland v France at Murrayfield, Jan 15, 1966 ","{'Mat': '24', 'Start': '24', 'Sub': '0', 'Pts': '18', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '14', 'Draw': '2'}"
John Macdonald,"
April 5, 1938, Kirkcaldy
   ", Prop,"Scotland v France at Murrayfield, Jan 15, 1966 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '3', 'Draw': '1'}"
Jock Turner,"
September 28, 1943, Hawick
   ", Centre,"Wales v Scotland at Cardiff, Feb 5, 1966 ","{'Mat': '24', 'Start': '24', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '15', 'Draw': '1'}"
Alasdair Boyle,"
September 30, 1945, Glasgow
   ", No. 8,"Scotland v Australia at Murrayfield, Dec 17, 1966 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '0'}"
Sandy Carmichael,"
February 2, 1944, Glasgow
   ", Prop,"Scotland v Ireland at Murrayfield, Feb 25, 1967 ","{'Mat': '50', 'Start': '49', 'Sub': '1', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '19', 'Lost': '31', 'Draw': '0'}"
Rob Welsh,"
February 2, 1943, Hawick
   ", Centre,"Scotland v Ireland at Murrayfield, Feb 25, 1967 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Ian McCrae,"
May 19, 1941, ?
   ", Scrum-half,"England v Scotland at Twickenham, Mar 18, 1967 ","{'Mat': '6', 'Start': '5', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '0'}"
John Frame,"
October 8, 1946, Edinburgh
   ", Centre,"Scotland v New Zealand at Murrayfield, Dec 2, 1967 ","{'Mat': '23', 'Start': '22', 'Sub': '1', 'Pts': '13', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '16', 'Draw': '0'}"
Bob Keddie,"
July 19, 1945, Edinburgh
   ", Wing,"Scotland v New Zealand at Murrayfield, Dec 2, 1967 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
George Mitchell,"
November 23, 1943, Edinburgh
   ", Lock,"Scotland v New Zealand at Murrayfield, Dec 2, 1967 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Hamish Keith,"
September 11, 1939, ?
   ", Wing,"Scotland v France at Murrayfield, Jan 13, 1968 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Tommy Elliot,"
March 1, 1941, Langholm
   ", Flanker,"Wales v Scotland at Cardiff, Feb 3, 1968 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '0'}"
Rodger Arneil,"
May 1, 1944, Edinburgh
   ", Flanker,"Ireland v Scotland at Lansdowne Road, Feb 24, 1968 ","{'Mat': '26', 'Start': '26', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '17', 'Draw': '1'}"
Charlie Hodgson,"
May 11, 1938, ?
   ", Wing,"Ireland v Scotland at Lansdowne Road, Feb 24, 1968 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Alastair McHarg,"
June 17, 1944, Irvine
   ", Lock,"Ireland v Scotland at Lansdowne Road, Feb 24, 1968 ","{'Mat': '44', 'Start': '44', 'Sub': '0', 'Pts': '8', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '26', 'Draw': '1'}"
Gordon Connell,"
October 3, 1944, Edinburgh
   ", Scrum-half,"Scotland v England at Murrayfield, Mar 16, 1968 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '0'}"
Derek Deans,"
April 30, 1945, Hawick
   ", Hooker,"Scotland v England at Murrayfield, Mar 16, 1968 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Ian Robertson,"
January 17, 1945, London
   ", Fly-half,"Scotland v England at Murrayfield, Mar 16, 1968 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '9', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '2', 'Lost': '6', 'Draw': '0'}"
Chris Rea,"
October 22, 1943, Dundee
   ", Centre,"Scotland v Australia at Murrayfield, Nov 2, 1968 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '8', 'Draw': '0'}"
Colin Telfer,"
February 26, 1947, Hawick
   ", Fly-half,"Scotland v Australia at Murrayfield, Nov 2, 1968 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '18', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '9', 'Lost': '8', 'Draw': '0'}"
Dick Allan,"
March 16, 1939, Glasgow
   ", Scrum-half,"Scotland v Ireland at Murrayfield, Feb 22, 1969 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Wilson Lauder,"
November 4, 1948, Thornton, Fife
   ", Flanker,"Scotland v Ireland at Murrayfield, Feb 22, 1969 ","{'Mat': '18', 'Start': '18', 'Sub': '0', 'Pts': '19', 'Tries': '2', 'Conv': '0', 'Pens': '4', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '13', 'Draw': '0'}"
Gordon Macdonald,"
December 30, 1938, Glasgow
   ", Fullback,"Scotland v Ireland at Murrayfield, Feb 22, 1969 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Ian McLauchlan,"
April 14, 1942, Tarbolton
   ", Prop,"England v Scotland at Twickenham, Mar 15, 1969 ","{'Mat': '51', 'Start': '51', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '20', 'Lost': '27', 'Draw': '4'}"
Billy Steele,"
April 18, 1947, Langholm
   ", Wing,"England v Scotland at Twickenham, Mar 15, 1969 ","{'Mat': '25', 'Start': '24', 'Sub': '1', 'Pts': '22', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '13', 'Draw': '0'}"
