name,born,position,debut,stats
Michel Billiere,"
July 16, 1943, Salles-sur-Garonne
   ", Back-row,"New Zealand v France at Auckland, Aug 10, 1968 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Claude Chenevay,"
February 9, 1943, Grenoble
   ", Flanker,"France v South Africa at Bordeaux, Nov 9, 1968 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Henri Magois,"
January 1, 1947, La Rochelle
   ", Fullback,"France v South Africa at Bordeaux, Nov 9, 1968 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Dominique Bontemps,"
May 27, 1946, Rochefort
   ", Flanker,"France v South Africa at Colombes, Nov 16, 1968 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Lucien Paries,"
August 4, 1947, Anglet
   ", Fly-half,"France v South Africa at Colombes, Nov 16, 1968 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '46', 'Tries': '0', 'Conv': '8', 'Pens': '6', 'Drop': '4', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '0'}"
Andre Ruiz,"
March 30, 1947, Semeac
   ", Centre,"France v South Africa at Colombes, Nov 16, 1968 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Jean Sillieres,"
November 15, 1946, Marciac
   ", Wing,"Romania v France at Bucharest, Dec 1, 1968 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '10', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '2', 'Draw': '2'}"
Pierre Biemouret,"
April 11, 1943, Mas d'Auvignon
   ", Flanker,"England v France at Twickenham, Feb 22, 1969 ","{'Mat': '19', 'Start': '19', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '9', 'Draw': '2'}"
Michel Hauser,"
July 10, 1945, Lourdes
   ", Flanker,"England v France at Twickenham, Feb 22, 1969 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Basile Moraitis,"
January 2, 1946, Marseille
   ", Wing,"England v France at Twickenham, Feb 22, 1969 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '1'}"
Christian Swierczinski,"
July 28, 1947, Saint-Mayme-de-Perey
   ", Hooker,"England v France at Twickenham, Feb 22, 1969 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '1'}"
Jean-Louis Azarete,"
May 8, 1945, Urrugne
   ", Prop,"France v Wales at Colombes, Mar 22, 1969 ","{'Mat': '26', 'Start': '26', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '11', 'Lost': '10', 'Draw': '5'}"
Rene Benesis,"
August 29, 1944, Orthez
   ", Hooker,"France v Wales at Colombes, Mar 22, 1969 ","{'Mat': '30', 'Start': '30', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '9', 'Draw': '6'}"
Gerard Viard,"
May 19, 1945, Saint-Jean-de-Saucie
   "," Centre, Flanker","France v Wales at Colombes, Mar 22, 1969 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '2'}"
Jean-Pierre Bastiat,"
April 11, 1949, Pouillon
   "," Lock, No. 8","France v Romania at Tarbes, Dec 14, 1969 ","{'Mat': '32', 'Start': '32', 'Sub': '0', 'Pts': '24', 'Tries': '4', 'Conv': '1', 'Pens': '2', 'Drop': '0', 'GfM': '0', 'Won': '21', 'Lost': '8', 'Draw': '3'}"
Roger Bourgarel,"
April 21, 1947, Toulouse
   ", Wing,"France v Romania at Tarbes, Dec 14, 1969 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '2', 'Draw': '1'}"
Pierre Darbos,"
December 10, 1939, Saint-Paul-les-Dax
   ", Flanker,"France v Romania at Tarbes, Dec 14, 1969 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Alain Marot,"
March 11, 1948, Bergerac
   ", Centre,"France v Romania at Tarbes, Dec 14, 1969 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '3', 'Draw': '0'}"
Michel Savitsky,"
October 21, 1946, Sarrians
   ", Lock,"France v Romania at Tarbes, Dec 14, 1969 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Jack Cantoni,"
May 11, 1948, Carmaux
   "," Fullback, Wing","Wales v France at Cardiff, Apr 4, 1970 ","{'Mat': '16', 'Start': '15', 'Sub': '1', 'Pts': '13', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '6', 'Lost': '7', 'Draw': '3'}"
Michel Pebeyre,"
June 21, 1948, Brive-la-Gaillarde
   ", Scrum-half,"France v England at Colombes, Apr 18, 1970 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '2'}"
Max Barrau,"
November 26, 1950, Beaumont-de-Lomagne
   ", Scrum-half,"France v Scotland at Colombes, Jan 16, 1971 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '5', 'Draw': '2'}"
Daniel Dubois,"
June 17, 1944, Le Havre
   ", Flanker,"France v Scotland at Colombes, Jan 16, 1971 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Marc Etcheverry,"
August 23, 1942, Pau
   ", Prop,"France v Scotland at Colombes, Jan 16, 1971 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '1'}"
Roland Bertranne,"
December 6, 1949, Ibos
   "," Wing, Centre","England v France at Twickenham, Feb 27, 1971 ","{'Mat': '69', 'Start': '69', 'Sub': '0', 'Pts': '66', 'Tries': '17', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '38', 'Lost': '25', 'Draw': '6'}"
Claude Spanghero,"
June 5, 1948, Payra-sur-l'Hers
   "," Lock, No. 8","England v France at Twickenham, Feb 27, 1971 ","{'\n': '5', <meta content=""The latest rugby news about Claude Spanghero from ESPN Scrum.com, with statistics, photos and live coverage."" name=""description""/>: '22', <meta content=""136690983034347"" property=""fb:app_id""/>: '4', ' Load GPT JavaScript library used by DFP ': '0', '\n  var googletag = googletag || {};\n  googletag.cmd = googletag.cmd || [];\n  (function() {\n    var gads = document.createElement(""script"");\n    gads.async = true;\n    gads.type = ""text/javascript"";\n    var useSSL = ""https:"" == document.location.protocol;\n    gads.src = (useSSL ? ""https:"" : ""http:"") + ""//www.googletagservices.com/tag/js/gpt.js"";\n    var node =document.getElementsByTagName(""script"")[0];\n    node.parentNode.insertBefore(gads, node);\n   })();\n': '0', ' Style of debug GPT config ': '0', '\n.espni-ad-slot{line-height: 0;}\npre.gpt-debug{padding: 10px; background: burlywood;}\n': '7'}"
Alain Esteve,"
September 15, 1946, Castelnaudary
   "," Lock, Flanker, No. 8","South Africa v France at Bloemfontein, Jun 12, 1971 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '11', 'Draw': '2'}"
Jean-Claude Skrela,"
October 1, 1949, Cornebarrieu
   ", Flanker,"South Africa v France at Durban, Jun 19, 1971 ","{'Mat': '46', 'Start': '44', 'Sub': '2', 'Pts': '24', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '27', 'Lost': '14', 'Draw': '5'}"
Andre Dubertrand,"
April 25, 1950, Saubion
   ", Wing,"France v Australia at Toulouse, Nov 20, 1971 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '20', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '3', 'Draw': '2'}"
Jean-Michel Aguirre,"
November 2, 1951, Tostat
   "," Fullback, Scrum-half","France v Australia at Colombes, Nov 27, 1971 ","{'Mat': '39', 'Start': '38', 'Sub': '1', 'Pts': '123', 'Tries': '2', 'Conv': '14', 'Pens': '28', 'Drop': '1', 'GfM': '0', 'Won': '25', 'Lost': '11', 'Draw': '3'}"
Victor Boffelli,"
March 20, 1947, Arques
   ", Flanker,"France v Australia at Colombes, Nov 27, 1971 ","{'Mat': '18', 'Start': '18', 'Sub': '0', 'Pts': '8', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '8', 'Draw': '2'}"
Yvan Buonomo,"
September 19, 1946, Sete
   ", No. 8,"France v Australia at Colombes, Nov 27, 1971 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Jean-Pierre Hortoland,"
May 28, 1947, Marseillan
   ", Prop,"France v Australia at Colombes, Nov 27, 1971 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Jean-Louis Martin,"
July 17, 1948, Beziers
   ", Prop,"France v Australia at Colombes, Nov 27, 1971 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Richard Astre,"
August 28, 1948, Toulouse
   ", Scrum-half,"France v Romania at Beziers, Dec 11, 1971 ","{'Mat': '11', 'Start': '10', 'Sub': '1', 'Pts': '10', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '5', 'Lost': '6', 'Draw': '0'}"
Olivier Saisset,"
June 7, 1949, Le Poujol-sur-Oub
   ", Back-row,"France v Romania at Beziers, Dec 11, 1971 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '8', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '7', 'Draw': '1'}"
Armand Vaquerin,"
February 21, 1951, Severac-le-Chateau
   ", Prop,"France v Romania at Beziers, Dec 11, 1971 ","{'Mat': '26', 'Start': '25', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '11', 'Lost': '11', 'Draw': '4'}"
Jacques Fouroux,"
July 24, 1947, Auch
   ", Scrum-half,"Ireland v France at Lansdowne Road, Apr 29, 1972 ","{'Mat': '27', 'Start': '27', 'Sub': '0', 'Pts': '20', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '7', 'Draw': '3'}"
Henri Cabrol,"
February 11, 1947, Bize-Minervois
   ", Fly-half,"Australia v France at Sydney, Jun 17, 1972 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '8', 'Tries': '0', 'Conv': '4', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '1'}"
Andre Lubrano,"
September 19, 1946, Sete
   ", Hooker,"Australia v France at Brisbane, Jun 25, 1972 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jean-Claude Rossignol,"
August 10, 1945, Grignols
   "," Prop, Lock","Australia v France at Brisbane, Jun 25, 1972 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Michel Droitecourt,"
October 30, 1949, Meaux
   "," Fullback, Wing","Romania v France at Constanta, Nov 26, 1972 ","{'Mat': '17', 'Start': '16', 'Sub': '1', 'Pts': '14', 'Tries': '2', 'Conv': '3', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '6', 'Draw': '2'}"
Jean-Pierre Romeu,"
April 15, 1948, Thuir
   ", Fly-half,"Romania v France at Constanta, Nov 26, 1972 ","{'Mat': '34', 'Start': '33', 'Sub': '1', 'Pts': '265', 'Tries': '4', 'Conv': '27', 'Pens': '56', 'Drop': '9', 'GfM': '0', 'Won': '21', 'Lost': '10', 'Draw': '3'}"
Andre Darrieussecq,"
June 4, 1947, Saint-Jean-de-Luz
   ", Prop,"England v France at Twickenham, Feb 24, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Christian Badin,"
September 11, 1949, Pont-de-Vaux
   ", Centre,"France v Wales at Parc des Princes, Mar 24, 1973 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Jean-Francois Phliponeau,"
November 23, 1950, Fort-de-l'Eau
   ", Wing,"France v Wales at Parc des Princes, Mar 24, 1973 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Gilles Delaigue,"
November 23, 1949, Sainte-Colombe
   ", Centre,"France v Japan at Bordeaux, Oct 27, 1973 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jacques Rougerie,"
June 21, 1945, Pamiers
   "," Prop, Hooker","France v Japan at Bordeaux, Oct 27, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Michel Sappa,"
March 19, 1943, Toulon
   ", Lock,"France v Japan at Bordeaux, Oct 27, 1973 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '0'}"
Rene Seguier,"
September 8, 1949, Vendres
   ", Wing,"France v Japan at Bordeaux, Oct 27, 1973 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jean Costantino,"
September 28, 1944, Montauban
   "," Prop, Hooker","France v Romania at Valence d'Agen, Nov 11, 1973 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Daniel Kaczorowski,"
October 31, 1952, Le Creusot
   ", Flanker,"France v Ireland at Parc des Princes, Jan 19, 1974 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Joel Pecune,"
March 3, 1951, Ibos
   "," Wing, Centre","Wales v France at Cardiff, Feb 16, 1974 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '16', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '2', 'Draw': '2'}"
Jean-Francois Gourdon,"
September 28, 1954, Paris
   ", Wing,"Scotland v France at Murrayfield, Mar 16, 1974 ","{'Mat': '22', 'Start': '22', 'Sub': '0', 'Pts': '48', 'Tries': '12', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '14', 'Lost': '8', 'Draw': '0'}"
Francis Haget,"
October 1, 1949, Sauveterre-de-Bearn
   ", Lock,"Argentina v France at Buenos Aires, Jun 20, 1974 ","{'Mat': '40', 'Start': '40', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '24', 'Lost': '13', 'Draw': '3'}"
Alain Paco,"
May 1, 1952, Beziers
   "," Prop, Hooker","Argentina v France at Buenos Aires, Jun 20, 1974 ","{'Mat': '35', 'Start': '35', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '24', 'Lost': '10', 'Draw': '1'}"
Georges Senal,"
April 21, 1947, Serignan
   ", Lock,"Argentina v France at Buenos Aires, Jun 20, 1974 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '0'}"
Laurent Desnoyer,"
May 19, 1948, Brive-la-Gaillarde
   ", Wing,"Romania v France at Bucharest, Oct 13, 1974 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Jean-Martin Etchenique,"
January 17, 1954, Ustaritz
   ", Centre,"Romania v France at Bucharest, Oct 13, 1974 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Michel Taffary,"
May 25, 1950, Peyrehorade
   ", Fullback,"France v Wales at Parc des Princes, Jan 18, 1975 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '6', 'Tries': '0', 'Conv': '0', 'Pens': '2', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Gerard Cholley,"
June 6, 1945, Fontaine-les-Luxeuil
   "," Prop, Lock","England v France at Twickenham, Feb 1, 1975 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '12', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '22', 'Lost': '7', 'Draw': '2'}"
Alain Guilbert,"
September 28, 1950, Saint-Maur-des-Fosse
   "," Lock, No. 8","England v France at Twickenham, Feb 1, 1975 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '5', 'Draw': '2'}"
Jean-Pierre Rives,"
December 31, 1952, Toulouse
   ", Flanker,"England v France at Twickenham, Feb 1, 1975 ","{'Mat': '59', 'Start': '59', 'Sub': '0', 'Pts': '20', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '39', 'Lost': '17', 'Draw': '3'}"
Jean-Luc Averous,"
October 22, 1954, Beziers
   ", Wing,"France v Scotland at Parc des Princes, Feb 15, 1975 ","{'Mat': '25', 'Start': '25', 'Sub': '0', 'Pts': '28', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '16', 'Lost': '9', 'Draw': '0'}"
Jean-Louis Ugartemendia,"
July 10, 1943, Bayonne
   ", Hooker,"France v Scotland at Parc des Princes, Feb 15, 1975 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Francois Sangalli,"
September 8, 1952, Narbonne
   ", Centre,"Ireland v France at Lansdowne Road, Mar 1, 1975 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '5', 'Draw': '1'}"
Yves Brunet,"
August 25, 1950, Peyrestortes
   ", Hooker,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Dominique Harize,"
February 26, 1956, Saint-Cere
   ", Wing,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '16', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '3', 'Draw': '0'}"
Michel Palmie,"
December 1, 1951, Beziers
   ", Lock,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '23', 'Start': '23', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '5', 'Draw': '1'}"
Robert Paparemborde,"
July 5, 1948, Laruns
   ", Prop,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '55', 'Start': '55', 'Sub': '0', 'Pts': '32', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '34', 'Lost': '20', 'Draw': '1'}"
Patrice Peron,"
June 20, 1949, Colombes
   ", Flanker,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Jean-Pierre Pesteil,"
November 12, 1954, Vendres
   ", Utility back,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '9', 'Tries': '0', 'Conv': '3', 'Pens': '1', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Gerard Rousset,"
January 21, 1953, Bourg-les-Valence
   ", Back-row,"South Africa v France at Bloemfontein, Jun 21, 1975 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '4', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Jean-Francois Imbernon,"
October 17, 1951, Perpignan
   ", Lock,"France v Ireland at Parc des Princes, Feb 7, 1976 ","{'Mat': '23', 'Start': '23', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '18', 'Lost': '3', 'Draw': '2'}"
Rene Berges-Cau,"
October 28, 1949, Encausse-les-Thermes
   ", Fullback,"France v England at Parc des Princes, Mar 20, 1976 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
